Date;Temp;Origine;Site
18/5/2001 00:00:00;15.92;15;22
19/5/2001 00:00:00;15.82;15;22
20/5/2001 00:00:00;15.81;15;22
21/5/2001 00:00:00;16.09;15;22
22/5/2001 00:00:00;17.03;15;22
23/5/2001 00:00:00;17.42;15;22
24/5/2001 00:00:00;18.18;15;22
25/5/2001 00:00:00;18.44;15;22
26/5/2001 00:00:00;18.90;15;22
27/5/2001 00:00:00;19.53;15;22
28/5/2001 00:00:00;19.88;15;22
29/5/2001 00:00:00;20.40;15;22
30/5/2001 00:00:00;20.71;15;22
31/5/2001 00:00:00;20.74;15;22
1/6/2001 00:00:00;20.43;15;22
2/6/2001 00:00:00;19.94;15;22
3/6/2001 00:00:00;19.16;15;22
4/6/2001 00:00:00;19.00;15;22
5/6/2001 00:00:00;19.12;1;2
6/6/2001 00:00:00;18.91;15;22
7/6/2001 00:00:00;18.44;15;22
8/6/2001 00:00:00;18.19;15;22
9/6/2001 00:00:00;17.78;15;22
10/6/2001 00:00:00;17.60;15;22
11/6/2001 00:00:00;17.61;15;22
12/6/2001 00:00:00;17.99;15;22
13/6/2001 00:00:00;18.42;15;22
14/6/2001 00:00:00;18.45;15;22
15/6/2001 00:00:00;18.60;15;22
16/6/2001 00:00:00;18.47;15;22
17/6/2001 00:00:00;18.37;15;22
18/6/2001 00:00:00;18.20;15;22
19/6/2001 00:00:00;18.32;15;22
20/6/2001 00:00:00;18.80;15;22
21/6/2001 00:00:00;19.33;15;22
22/6/2001 00:00:00;19.77;15;22
23/6/2001 00:00:00;20.30;15;22
24/6/2001 00:00:00;20.87;15;22
25/6/2001 00:00:00;21.62;15;22
26/6/2001 00:00:00;22.55;15;22
27/6/2001 00:00:00;22.78;15;22
28/6/2001 00:00:00;22.49;15;22
29/6/2001 00:00:00;22.73;15;22
30/6/2001 00:00:00;23.01;15;22
1/7/2001 00:00:00;23.04;15;22
2/7/2001 00:00:00;22.81;1;2
3/7/2001 00:00:00;23.10;1;2
4/7/2001 00:00:00;23.58;1;2
5/7/2001 00:00:00;23.85;1;2
6/7/2001 00:00:00;23.63;1;2
7/7/2001 00:00:00;24.56;1;2
8/7/2001 00:00:00;23.94;1;2
9/7/2001 00:00:00;23.39;1;2
10/7/2001 00:00:00;22.53;1;2
11/7/2001 00:00:00;21.51;1;2
12/7/2001 00:00:00;20.68;1;2
13/7/2001 00:00:00;19.67;1;2
14/7/2001 00:00:00;18.92;1;2
15/7/2001 00:00:00;18.71;1;2
16/7/2001 00:00:00;19.49;1;2
17/7/2001 00:00:00;17.96;1;2
18/7/2001 00:00:00;17.85;1;2
19/7/2001 00:00:00;18.23;1;2
20/7/2001 00:00:00;18.29;1;2
21/7/2001 00:00:00;18.84;1;2
22/7/2001 00:00:00;19.38;1;2
23/7/2001 00:00:00;19.61;1;2
24/7/2001 00:00:00;20.00;1;2
25/7/2001 00:00:00;20.69;1;2
26/7/2001 00:00:00;21.33;1;2
27/7/2001 00:00:00;22.01;1;2
28/7/2001 00:00:00;22.25;1;2
29/7/2001 00:00:00;22.69;1;2
30/7/2001 00:00:00;23.16;1;2
31/7/2001 00:00:00;23.60;1;2
1/8/2001 00:00:00;23.98;1;2
2/8/2001 00:00:00;23.88;1;2
3/8/2001 00:00:00;23.55;1;2
4/8/2001 00:00:00;23.07;1;2
5/8/2001 00:00:00;22.63;1;2
6/8/2001 00:00:00;22.14;1;2
7/8/2001 00:00:00;21.70;1;2
8/8/2001 00:00:00;21.00;1;2
9/8/2001 00:00:00;20.43;1;2
10/8/2001 00:00:00;19.77;1;2
11/8/2001 00:00:00;19.46;1;2
12/8/2001 00:00:00;19.70;1;2
13/8/2001 00:00:00;20.05;1;2
14/8/2001 00:00:00;20.79;1;2
15/8/2001 00:00:00;21.32;1;2
16/8/2001 00:00:00;21.47;1;2
17/8/2001 00:00:00;21.38;1;2
18/8/2001 00:00:00;21.38;1;2
19/8/2001 00:00:00;21.01;1;2
20/8/2001 00:00:00;20.68;1;2
21/8/2001 00:00:00;20.75;1;2
22/8/2001 00:00:00;20.99;1;2
23/8/2001 00:00:00;21.33;1;2
24/8/2001 00:00:00;21.75;1;2
25/8/2001 00:00:00;22.21;1;2
26/8/2001 00:00:00;22.68;1;2
27/8/2001 00:00:00;22.73;1;2
28/8/2001 00:00:00;22.31;1;2
29/8/2001 00:00:00;22.13;1;2
30/8/2001 00:00:00;21.92;1;2
31/8/2001 00:00:00;21.39;1;2
1/9/2001 00:00:00;20.93;1;2
3/9/2001 00:00:00;20.40;1;2
4/9/2001 00:00:00;19.78;1;2
5/9/2001 00:00:00;18.98;1;2
6/9/2001 00:00:00;18.51;1;2
7/9/2001 00:00:00;18.24;1;2
8/9/2001 00:00:00;17.92;1;2
9/9/2001 00:00:00;17.41;1;2
10/9/2001 00:00:00;16.83;1;2
11/9/2001 00:00:00;16.49;1;2
12/9/2001 00:00:00;16.56;1;2
13/9/2001 00:00:00;16.46;1;2
14/9/2001 00:00:00;16.03;1;2
15/9/2001 00:00:00;15.66;1;2
16/9/2001 00:00:00;15.40;1;2
17/9/2001 00:00:00;15.08;1;2
18/9/2001 00:00:00;14.85;1;2
19/9/2001 00:00:00;14.77;1;2
20/9/2001 00:00:00;14.66;1;2
21/9/2001 00:00:00;14.57;1;2
22/9/2001 00:00:00;14.55;1;2
23/9/2001 00:00:00;14.37;1;2
24/9/2001 00:00:00;14.39;1;2
25/9/2001 00:00:00;14.34;1;2
26/9/2001 00:00:00;14.10;1;2
27/9/2001 00:00:00;13.99;1;2
28/9/2001 00:00:00;14.05;1;2
29/9/2001 00:00:00;14.04;1;2
30/9/2001 00:00:00;14.04;1;2
1/10/2001 00:00:00;14.42;1;2
2/10/2001 00:00:00;15.04;1;2
3/10/2001 00:00:00;15.98;1;2
4/10/2001 00:00:00;15.78;1;2
5/10/2001 00:00:00;15.70;1;2
6/10/2001 00:00:00;15.77;1;2
7/10/2001 00:00:00;15.80;1;2
8/10/2001 00:00:00;15.67;1;2
9/10/2001 00:00:00;15.46;1;2
10/10/2001 00:00:00;15.35;1;2
11/10/2001 00:00:00;15.32;1;2
12/10/2001 00:00:00;15.27;1;2
13/10/2001 00:00:00;15.35;1;2
14/10/2001 00:00:00;15.38;1;2
15/10/2001 00:00:00;15.30;1;2
16/10/2001 00:00:00;15.15;1;2
17/10/2001 00:00:00;15.02;1;2
18/10/2001 00:00:00;15.06;1;2
19/10/2001 00:00:00;15.05;1;2
20/10/2001 00:00:00;15.15;1;2
21/10/2001 00:00:00;15.14;1;2
22/10/2001 00:00:00;14.88;1;2
23/10/2001 00:00:00;15.09;1;2
24/10/2001 00:00:00;15.00;1;2
25/10/2001 00:00:00;14.88;1;2
26/10/2001 00:00:00;14.60;1;2
27/10/2001 00:00:00;14.44;1;2
28/10/2001 00:00:00;14.18;1;2
29/10/2001 00:00:00;13.97;1;2
30/10/2001 00:00:00;13.73;1;2
31/10/2001 00:00:00;13.71;1;2
1/11/2001 00:00:00;13.30;1;2
2/11/2001 00:00:00;12.82;1;2
3/11/2001 00:00:00;12.37;1;2
4/11/2001 00:00:00;11.95;1;2
5/11/2001 00:00:00;11.73;1;2
6/11/2001 00:00:00;11.15;1;2
7/11/2001 00:00:00;10.98;1;2
8/11/2001 00:00:00;10.94;1;2
9/11/2001 00:00:00;10.48;1;2
10/11/2001 00:00:00;9.75;1;2
11/11/2001 00:00:00;9.12;1;2
12/11/2001 00:00:00;9.05;1;2
13/11/2001 00:00:00;8.97;1;2
14/11/2001 00:00:00;8.36;1;2
15/11/2001 00:00:00;7.73;1;2
16/11/2001 00:00:00;7.27;1;2
17/11/2001 00:00:00;7.13;1;2
18/11/2001 00:00:00;7.03;1;2
19/11/2001 00:00:00;6.83;1;2
20/11/2001 00:00:00;6.78;1;2
21/11/2001 00:00:00;6.73;1;2
22/11/2001 00:00:00;6.82;1;2
23/11/2001 00:00:00;6.83;1;2
24/11/2001 00:00:00;6.93;1;2
25/11/2001 00:00:00;7.35;1;2
26/11/2001 00:00:00;7.27;1;2
27/11/2001 00:00:00;7.43;1;2
28/11/2001 00:00:00;7.62;1;2
29/11/2001 00:00:00;8.02;1;2
30/11/2001 00:00:00;8.65;1;2
1/12/2001 00:00:00;8.81;1;2
2/12/2001 00:00:00;9.05;1;2
3/12/2001 00:00:00;9.45;1;2
4/12/2001 00:00:00;9.81;1;2
5/12/2001 00:00:00;9.91;1;2
6/12/2001 00:00:00;10.02;1;2
7/12/2001 00:00:00;9.63;1;2
8/12/2001 00:00:00;8.81;1;2
9/12/2001 00:00:00;7.99;1;2
10/12/2001 00:00:00;7.10;1;2
11/12/2001 00:00:00;5.97;1;2
12/12/2001 00:00:00;5.41;1;2
13/12/2001 00:00:00;4.95;1;2
14/12/2001 00:00:00;4.45;1;2
15/12/2001 00:00:00;3.88;1;2
16/12/2001 00:00:00;3.48;1;2
17/12/2001 00:00:00;3.07;1;2
18/12/2001 00:00:00;3.06;1;2
19/12/2001 00:00:00;3.31;1;2
20/12/2001 00:00:00;3.51;1;2
21/12/2001 00:00:00;3.63;1;2
22/12/2001 00:00:00;3.83;1;2
23/12/2001 00:00:00;3.69;1;2
24/12/2001 00:00:00;3.57;1;2
25/12/2001 00:00:00;3.75;1;2
26/12/2001 00:00:00;3.99;1;2
27/12/2001 00:00:00;4.35;1;2
28/12/2001 00:00:00;4.93;1;2
29/12/2001 00:00:00;5.42;1;2
30/12/2001 00:00:00;5.48;1;2
1/1/2002 00:00:00;4.81;1;2
2/1/2002 00:00:00;3.87;1;2
3/1/2002 00:00:00;3.01;1;2
4/1/2002 00:00:00;2.83;1;2
5/1/2002 00:00:00;2.03;1;2
6/1/2002 00:00:00;2.21;1;2
7/1/2002 00:00:00;2.32;1;2
8/1/2002 00:00:00;2.42;1;2
9/1/2002 00:00:00;2.54;1;2
10/1/2002 00:00:00;2.99;1;2
11/1/2002 00:00:00;3.47;1;2
12/1/2002 00:00:00;3.81;1;2
13/1/2002 00:00:00;4.39;1;2
14/1/2002 00:00:00;4.88;1;2
15/1/2002 00:00:00;5.49;1;2
16/1/2002 00:00:00;5.86;1;2
17/1/2002 00:00:00;6.15;1;2
18/1/2002 00:00:00;6.40;1;2
19/1/2002 00:00:00;6.57;1;2
20/1/2002 00:00:00;6.64;1;2
21/1/2002 00:00:00;6.95;1;2
22/1/2002 00:00:00;7.39;1;2
23/1/2002 00:00:00;7.53;1;2
24/1/2002 00:00:00;7.90;1;2
25/1/2002 00:00:00;8.13;1;2
26/1/2002 00:00:00;8.30;1;2
27/1/2002 00:00:00;8.75;1;2
28/1/2002 00:00:00;9.18;1;2
29/1/2002 00:00:00;9.38;1;2
30/1/2002 00:00:00;9.68;1;2
31/1/2002 00:00:00;9.96;1;2
1/2/2002 00:00:00;9.89;1;2
2/2/2002 00:00:00;9.78;1;2
3/2/2002 00:00:00;9.35;1;2
4/2/2002 00:00:00;9.03;1;2
5/2/2002 00:00:00;9.27;1;2
6/2/2002 00:00:00;9.29;1;2
7/2/2002 00:00:00;9.20;1;2
8/2/2002 00:00:00;9.42;1;2
9/2/2002 00:00:00;9.43;1;2
10/2/2002 00:00:00;9.18;1;2
11/2/2002 00:00:00;9.20;1;2
12/2/2002 00:00:00;9.69;1;2
13/2/2002 00:00:00;10.03;1;2
14/2/2002 00:00:00;9.16;1;2
15/2/2002 00:00:00;9.09;1;2
16/2/2002 00:00:00;8.21;1;2
17/2/2002 00:00:00;7.38;1;2
18/2/2002 00:00:00;7.32;1;2
19/2/2002 00:00:00;6.95;1;2
20/2/2002 00:00:00;7.50;1;2
21/2/2002 00:00:00;7.03;1;2
22/2/2002 00:00:00;7.04;1;2
23/2/2002 00:00:00;7.16;1;2
24/2/2002 00:00:00;6.88;1;2
25/2/2002 00:00:00;7.09;1;2
26/2/2002 00:00:00;7.60;1;2
27/2/2002 00:00:00;8.18;1;2
28/2/2002 00:00:00;8.60;1;2
1/3/2002 00:00:00;8.85;1;2
2/3/2002 00:00:00;8.76;1;2
3/3/2002 00:00:00;8.19;1;2
4/3/2002 00:00:00;7.99;1;2
5/3/2002 00:00:00;7.90;1;2
6/3/2002 00:00:00;7.86;1;2
7/3/2002 00:00:00;8.33;1;2
8/3/2002 00:00:00;8.65;1;2
9/3/2002 00:00:00;9.04;1;2
10/3/2002 00:00:00;9.03;1;2
11/3/2002 00:00:00;8.35;1;2
12/3/2002 00:00:00;9.88;1;2
13/3/2002 00:00:00;10.07;1;2
14/3/2002 00:00:00;10.32;1;2
15/3/2002 00:00:00;10.69;1;2
16/3/2002 00:00:00;11.05;1;2
17/3/2002 00:00:00;11.37;1;2
18/3/2002 00:00:00;11.38;1;2
19/3/2002 00:00:00;11.54;1;2
20/3/2002 00:00:00;11.93;1;2
21/3/2002 00:00:00;12.05;1;2
22/3/2002 00:00:00;11.62;1;2
23/3/2002 00:00:00;10.52;1;2
24/3/2002 00:00:00;8.58;1;2
25/3/2002 00:00:00;9.42;1;2
26/3/2002 00:00:00;11.42;1;2
27/3/2002 00:00:00;9.31;1;2
28/3/2002 00:00:00;10.33;1;2
29/3/2002 00:00:00;10.38;1;2
30/3/2002 00:00:00;10.58;1;2
31/3/2002 00:00:00;10.85;1;2
1/4/2002 00:00:00;11.43;1;2
2/4/2002 00:00:00;12.05;1;2
3/4/2002 00:00:00;12.58;1;2
4/4/2002 00:00:00;12.96;1;2
5/4/2002 00:00:00;13.45;1;2
6/4/2002 00:00:00;13.53;1;2
7/4/2002 00:00:00;13.20;1;2
8/4/2002 00:00:00;13.04;1;2
9/4/2002 00:00:00;12.89;1;2
10/4/2002 00:00:00;12.64;1;2
11/4/2002 00:00:00;12.45;1;2
12/4/2002 00:00:00;12.42;1;2
13/4/2002 00:00:00;12.18;1;2
14/4/2002 00:00:00;11.76;1;2
15/4/2002 00:00:00;11.73;1;2
16/4/2002 00:00:00;12.07;1;2
17/4/2002 00:00:00;12.33;1;2
18/4/2002 00:00:00;12.58;1;2
19/4/2002 00:00:00;12.92;1;2
20/4/2002 00:00:00;13.26;1;2
21/4/2002 00:00:00;13.38;1;2
22/4/2002 00:00:00;13.73;1;2
23/4/2002 00:00:00;14.24;1;2
24/4/2002 00:00:00;14.67;1;2
25/4/2002 00:00:00;15.23;1;2
26/4/2002 00:00:00;15.35;1;2
27/4/2002 00:00:00;14.87;1;2
28/4/2002 00:00:00;14.72;1;2
29/4/2002 00:00:00;14.63;1;2
30/4/2002 00:00:00;14.89;1;2
1/5/2002 00:00:00;15.00;1;2
2/5/2002 00:00:00;14.72;1;2
3/5/2002 00:00:00;14.96;1;2
4/5/2002 00:00:00;15.04;1;2
5/5/2002 00:00:00;14.27;1;2
6/5/2002 00:00:00;13.87;1;2
7/5/2002 00:00:00;14.41;1;2
8/5/2002 00:00:00;15.21;1;2
9/5/2002 00:00:00;15.39;1;2
10/5/2002 00:00:00;15.39;1;2
11/5/2002 00:00:00;15.62;1;2
12/5/2002 00:00:00;15.86;1;2
13/5/2002 00:00:00;16.13;1;2
14/5/2002 00:00:00;16.46;1;2
15/5/2002 00:00:00;16.81;1;2
16/5/2002 00:00:00;17.59;1;2
17/5/2002 00:00:00;18.21;1;2
18/5/2002 00:00:00;18.53;1;2
19/5/2002 00:00:00;18.52;1;2
20/5/2002 00:00:00;18.62;1;2
21/5/2002 00:00:00;18.95;1;2
22/5/2002 00:00:00;19.18;1;2
23/5/2002 00:00:00;19.17;1;2
24/5/2002 00:00:00;19.05;1;2
25/5/2002 00:00:00;18.83;1;2
26/5/2002 00:00:00;18.22;1;2
27/5/2002 00:00:00;17.88;1;2
28/5/2002 00:00:00;17.70;1;2
29/5/2002 00:00:00;17.50;1;2
30/5/2002 00:00:00;17.55;1;2
31/5/2002 00:00:00;17.89;1;2
1/6/2002 00:00:00;18.43;1;2
2/6/2002 00:00:00;19.16;1;2
3/6/2002 00:00:00;19.76;1;2
4/6/2002 00:00:00;20.04;1;2
5/6/2002 00:00:00;19.93;1;2
6/6/2002 00:00:00;19.90;1;2
7/6/2002 00:00:00;19.68;1;2
8/6/2002 00:00:00;19.36;1;2
9/6/2002 00:00:00;19.37;1;2
10/6/2002 00:00:00;19.16;1;2
11/6/2002 00:00:00;18.95;1;2
12/6/2002 00:00:00;18.98;1;2
13/6/2002 00:00:00;18.95;1;2
14/6/2002 00:00:00;19.33;1;2
15/6/2002 00:00:00;19.96;1;2
16/6/2002 00:00:00;20.60;1;2
17/6/2002 00:00:00;21.60;1;2
18/6/2002 00:00:00;22.58;1;2
19/6/2002 00:00:00;22.88;1;2
20/6/2002 00:00:00;23.11;1;2
21/6/2002 00:00:00;22.92;1;2
22/6/2002 00:00:00;23.07;1;2
23/6/2002 00:00:00;23.26;1;2
24/6/2002 00:00:00;23.26;1;2
25/6/2002 00:00:00;23.25;1;2
26/6/2002 00:00:00;23.93;1;2
27/6/2002 00:00:00;24.15;1;2
28/6/2002 00:00:00;24.02;1;2
29/6/2002 00:00:00;23.63;1;2
30/6/2002 00:00:00;23.30;1;2
1/7/2002 00:00:00;22.99;1;2
2/7/2002 00:00:00;22.01;1;2
3/7/2002 00:00:00;21.86;1;2
4/7/2002 00:00:00;21.75;1;2
5/7/2002 00:00:00;21.23;1;2
6/7/2002 00:00:00;20.96;1;2
7/7/2002 00:00:00;20.93;1;2
8/7/2002 00:00:00;20.83;1;2
9/7/2002 00:00:00;21.22;1;2
10/7/2002 00:00:00;21.07;1;2
11/7/2002 00:00:00;20.90;1;2
12/7/2002 00:00:00;21.03;1;2
13/7/2002 00:00:00;21.39;1;2
14/7/2002 00:00:00;20.74;1;2
15/7/2002 00:00:00;20.43;1;2
16/7/2002 00:00:00;20.38;1;2
17/7/2002 00:00:00;20.56;1;2
18/7/2002 00:00:00;20.85;1;2
19/7/2002 00:00:00;21.19;1;2
20/7/2002 00:00:00;21.63;1;2
21/7/2002 00:00:00;21.96;1;2
22/7/2002 00:00:00;22.05;1;2
23/7/2002 00:00:00;22.28;1;2
24/7/2002 00:00:00;22.96;1;2
25/7/2002 00:00:00;23.10;1;2
26/7/2002 00:00:00;23.43;1;2
27/7/2002 00:00:00;24.11;1;2
28/7/2002 00:00:00;24.49;1;2
29/7/2002 00:00:00;25.08;1;2
30/7/2002 00:00:00;25.15;1;2
31/7/2002 00:00:00;25.48;1;2
1/8/2002 00:00:00;25.22;1;2
2/8/2002 00:00:00;24.59;1;2
3/8/2002 00:00:00;23.94;1;2
4/8/2002 00:00:00;23.25;1;2
5/8/2002 00:00:00;22.75;1;2
6/8/2002 00:00:00;22.36;1;2
7/8/2002 00:00:00;22.36;1;2
8/8/2002 00:00:00;22.22;1;2
9/8/2002 00:00:00;22.06;1;2
10/8/2002 00:00:00;21.65;1;2
11/8/2002 00:00:00;21.35;1;2
12/8/2002 00:00:00;21.25;1;2
13/8/2002 00:00:00;21.31;1;2
14/8/2002 00:00:00;21.74;1;2
15/8/2002 00:00:00;22.66;1;2
16/8/2002 00:00:00;22.69;1;2
17/8/2002 00:00:00;23.26;1;2
18/8/2002 00:00:00;23.51;1;2
19/8/2002 00:00:00;23.59;1;2
20/8/2002 00:00:00;23.56;1;2
21/8/2002 00:00:00;23.65;1;2
22/8/2002 00:00:00;22.93;1;2
23/8/2002 00:00:00;22.56;1;2
24/8/2002 00:00:00;22.63;1;2
25/8/2002 00:00:00;22.21;1;2
26/8/2002 00:00:00;21.73;1;2
27/8/2002 00:00:00;21.54;1;2
28/8/2002 00:00:00;21.59;1;2
29/8/2002 00:00:00;21.13;1;2
30/8/2002 00:00:00;21.30;1;2
31/8/2002 00:00:00;21.55;1;2
1/9/2002 00:00:00;21.14;1;2
2/9/2002 00:00:00;20.32;1;2
3/9/2002 00:00:00;20.44;1;2
4/9/2002 00:00:00;20.61;1;2
5/9/2002 00:00:00;20.78;1;2
6/9/2002 00:00:00;20.73;1;2
7/9/2002 00:00:00;20.79;1;2
8/9/2002 00:00:00;20.45;1;2
9/9/2002 00:00:00;20.13;1;2
10/9/2002 00:00:00;19.95;1;2
11/9/2002 00:00:00;19.84;1;2
12/9/2002 00:00:00;19.70;1;2
13/9/2002 00:00:00;19.69;1;2
14/9/2002 00:00:00;19.68;1;2
15/9/2002 00:00:00;19.55;1;2
16/9/2002 00:00:00;19.29;1;2
17/9/2002 00:00:00;19.08;1;2
18/9/2002 00:00:00;19.29;1;2
19/9/2002 00:00:00;19.30;1;2
20/9/2002 00:00:00;19.62;1;2
21/9/2002 00:00:00;19.71;1;2
22/9/2002 00:00:00;19.35;1;2
23/9/2002 00:00:00;18.41;1;2
24/9/2002 00:00:00;17.71;1;2
25/9/2002 00:00:00;17.53;1;2
26/9/2002 00:00:00;17.20;1;2
27/9/2002 00:00:00;17.13;1;2
28/9/2002 00:00:00;17.06;1;2
29/9/2002 00:00:00;16.91;1;2
30/9/2002 00:00:00;16.62;1;2
1/10/2002 00:00:00;16.07;1;2
2/10/2002 00:00:00;16.93;1;2
3/10/2002 00:00:00;17.05;1;2
4/10/2002 00:00:00;17.14;1;2
5/10/2002 00:00:00;16.72;1;2
6/10/2002 00:00:00;16.70;1;2
7/10/2002 00:00:00;16.15;1;2
8/10/2002 00:00:00;15.28;1;2
9/10/2002 00:00:00;15.68;1;2
10/10/2002 00:00:00;15.78;1;2
11/10/2002 00:00:00;15.74;1;2
12/10/2002 00:00:00;15.55;1;2
13/10/2002 00:00:00;15.05;1;2
14/10/2002 00:00:00;14.14;1;2
15/10/2002 00:00:00;14.15;1;2
16/10/2002 00:00:00;14.71;1;2
17/10/2002 00:00:00;14.51;1;2
18/10/2002 00:00:00;13.98;1;2
19/10/2002 00:00:00;13.61;1;2
20/10/2002 00:00:00;13.23;1;2
21/10/2002 00:00:00;13.01;1;2
22/10/2002 00:00:00;13.09;1;2
23/10/2002 00:00:00;13.56;1;2
24/10/2002 00:00:00;13.45;1;2
25/10/2002 00:00:00;13.21;1;2
26/10/2002 00:00:00;13.11;1;2
27/10/2002 00:00:00;12.82;1;2
28/10/2002 00:00:00;12.64;1;2
29/10/2002 00:00:00;12.94;1;2
30/10/2002 00:00:00;12.93;1;2
31/10/2002 00:00:00;12.91;1;2
1/11/2002 00:00:00;12.61;1;2
2/11/2002 00:00:00;12.77;1;2
3/11/2002 00:00:00;12.96;1;2
4/11/2002 00:00:00;12.68;1;2
5/11/2002 00:00:00;12.19;1;2
6/11/2002 00:00:00;12.04;1;2
7/11/2002 00:00:00;11.62;1;2
8/11/2002 00:00:00;11.03;1;2
9/11/2002 00:00:00;10.94;1;2
10/11/2002 00:00:00;10.69;1;2
11/11/2002 00:00:00;10.76;1;2
15/11/2002 00:00:00;10.70;1;2
16/11/2002 00:00:00;10.66;1;2
17/11/2002 00:00:00;10.40;1;2
18/11/2002 00:00:00;10.25;1;2
19/11/2002 00:00:00;10.19;1;2
20/11/2002 00:00:00;9.97;1;2
21/11/2002 00:00:00;10.11;1;2
22/11/2002 00:00:00;9.87;1;2
23/11/2002 00:00:00;9.60;1;2
24/11/2002 00:00:00;9.41;1;2
25/11/2002 00:00:00;9.39;1;2
26/11/2002 00:00:00;9.43;1;2
27/11/2002 00:00:00;9.30;1;2
28/11/2002 00:00:00;9.37;1;2
29/11/2002 00:00:00;9.44;1;2
30/11/2002 00:00:00;9.29;1;2
1/12/2002 00:00:00;9.17;1;2
2/12/2002 00:00:00;9.07;1;2
3/12/2002 00:00:00;9.20;1;2
4/12/2002 00:00:00;9.06;1;2
5/12/2002 00:00:00;9.00;1;2
6/12/2002 00:00:00;8.74;1;2
7/12/2002 00:00:00;8.17;1;2
8/12/2002 00:00:00;7.63;1;2
9/12/2002 00:00:00;7.31;1;2
10/12/2002 00:00:00;7.15;1;2
11/12/2002 00:00:00;6.94;1;2
12/12/2002 00:00:00;6.68;1;2
2/1/2003 00:00:00;9.24;14;61
3/1/2003 00:00:00;9.39;14;61
4/1/2003 00:00:00;9.29;14;61
5/1/2003 00:00:00;9.03;14;61
6/1/2003 00:00:00;7.98;14;61
7/1/2003 00:00:00;6.91;14;61
8/1/2003 00:00:00;5.38;14;61
9/1/2003 00:00:00;3.79;14;61
10/1/2003 00:00:00;2.21;14;61
11/1/2003 00:00:00;1.05;14;61
12/1/2003 00:00:00;0.33;14;61
13/1/2003 00:00:00;0.01;14;61
14/1/2003 00:00:00;0.09;14;61
15/1/2003 00:00:00;0.64;14;61
16/1/2003 00:00:00;1.40;14;61
17/1/2003 00:00:00;2.36;14;61
18/1/2003 00:00:00;3.12;14;61
19/1/2003 00:00:00;3.81;14;61
20/1/2003 00:00:00;4.43;14;61
21/1/2003 00:00:00;4.91;14;61
22/1/2003 00:00:00;5.52;14;61
23/1/2003 00:00:00;6.09;14;61
24/1/2003 00:00:00;6.23;14;61
25/1/2003 00:00:00;6.30;14;61
26/1/2003 00:00:00;6.27;14;61
27/1/2003 00:00:00;6.19;14;61
28/1/2003 00:00:00;6.44;14;61
29/1/2003 00:00:00;6.64;14;61
30/1/2003 00:00:00;6.45;14;61
31/1/2003 00:00:00;6.18;14;61
1/2/2003 00:00:00;5.78;14;61
2/2/2003 00:00:00;5.46;14;61
3/2/2003 00:00:00;5.04;14;61
4/2/2003 00:00:00;4.80;14;61
5/2/2003 00:00:00;4.66;14;61
6/2/2003 00:00:00;4.72;14;61
7/2/2003 00:00:00;4.64;14;61
10/2/2003 00:00:00;4.98;14;61
11/2/2003 00:00:00;4.94;14;61
12/2/2003 00:00:00;5.17;14;61
13/2/2003 00:00:00;5.41;14;61
14/2/2003 00:00:00;5.40;14;61
15/2/2003 00:00:00;4.99;14;61
16/2/2003 00:00:00;4.63;14;61
17/2/2003 00:00:00;4.25;14;61
18/2/2003 00:00:00;3.87;14;61
19/2/2003 00:00:00;3.58;14;61
20/2/2003 00:00:00;3.49;14;61
21/2/2003 00:00:00;3.65;14;61
22/2/2003 00:00:00;3.86;14;61
23/2/2003 00:00:00;4.23;14;61
24/2/2003 00:00:00;4.51;14;61
25/2/2003 00:00:00;4.78;14;61
26/2/2003 00:00:00;5.12;14;61
27/2/2003 00:00:00;5.60;14;61
28/2/2003 00:00:00;6.18;14;61
1/3/2003 00:00:00;6.63;14;61
2/3/2003 00:00:00;7.24;14;61
3/3/2003 00:00:00;7.75;14;61
4/3/2003 00:00:00;7.87;14;61
5/3/2003 00:00:00;8.10;14;61
6/3/2003 00:00:00;8.56;14;61
7/3/2003 00:00:00;9.06;14;61
8/3/2003 00:00:00;9.13;14;61
9/3/2003 00:00:00;9.11;14;61
10/3/2003 00:00:00;9.14;14;61
11/3/2003 00:00:00;9.22;14;61
12/3/2003 00:00:00;9.45;14;61
13/3/2003 00:00:00;9.71;14;61
14/3/2003 00:00:00;9.78;14;61
15/3/2003 00:00:00;9.62;14;61
16/3/2003 00:00:00;9.36;14;61
17/3/2003 00:00:00;9.23;14;61
18/3/2003 00:00:00;9.26;14;61
19/3/2003 00:00:00;9.33;14;61
20/3/2003 00:00:00;9.57;14;61
21/3/2003 00:00:00;9.89;14;61
22/3/2003 00:00:00;10.07;14;61
23/3/2003 00:00:00;9.94;14;61
24/3/2003 00:00:00;9.80;14;61
25/3/2003 00:00:00;10.16;14;61
26/3/2003 00:00:00;10.59;14;61
27/3/2003 00:00:00;11.00;14;61
28/3/2003 00:00:00;11.24;14;61
29/3/2003 00:00:00;11.66;14;61
30/3/2003 00:00:00;12.05;14;61
31/3/2003 00:00:00;12.53;14;61
1/4/2003 00:00:00;12.85;14;61
2/4/2003 00:00:00;13.19;14;61
3/4/2003 00:00:00;13.15;14;61
4/4/2003 00:00:00;12.72;14;61
5/4/2003 00:00:00;12.46;14;61
6/4/2003 00:00:00;12.55;14;61
7/4/2003 00:00:00;12.20;14;61
8/4/2003 00:00:00;11.76;14;61
9/4/2003 00:00:00;11.85;14;61
10/4/2003 00:00:00;11.47;14;61
